Telemetry_ID,Timestamp,Equipment_ID,Latitude,Longitude,Speed,Operating_Hours,Engine_Hours,Idle_Hours,Fuel_Used_Total,Fuel_Used_Last_24H,Fuel_Remaining_Percentage,DEF_Remaining_Percentage,Engine_Condition,Load_Count,Payload_Total,Diagnostic_Trouble_Code,GPS_Status,Ignition_Status
TEL-13772,2025-10-24 01:00:00,EQ-1020,40.577868,-122.389077,0.0,1644.3,1644.3,404.1,22422.1,2.4,88.8,75.2,WARNING,15,251.6,P0217,OFFLINE,OFF
TEL-13773,2025-10-24 01:30:00,EQ-1020,40.577868,-122.389077,0.0,1644.3,1644.3,404.1,22422.2,2.4,88.8,75.1,GOOD,15,251.6,,ONLINE,OFF
TEL-13774,2025-10-24 02:00:00,EQ-1020,40.577868,-122.389077,0.0,1644.3,1644.3,404.1,22422.3,2.4,88.7,75.0,GOOD,15,251.6,,ONLINE,OFF
TEL-13775,2025-10-24 02:30:00,EQ-1020,40.577868,-122.389077,0.0,1644.3,1644.3,404.1,22422.4,2.4,88.7,74.9,GOOD,15,251.6,,ONLINE,OFF
TEL-13776,2025-10-24 03:00:00,EQ-1020,40.577868,-122.389077,0.0,1644.3,1644.3,404.1,22422.5,2.4,88.7,74.8,GOOD,15,251.6,,ONLINE,OFF
TEL-13777,2025-10-24 03:30:00,EQ-1020,40.577868,-122.389077,0.0,1644.3,1644.3,404.1,22422.6,2.4,88.6,74.7,WARNING,15,251.6,P0562,ONLINE,OFF
TEL-13778,2025-10-24 04:00:00,EQ-1020,40.577868,-122.389077,0.0,1644.3,1644.3,404.1,22422.7,2.4,88.6,74.6,GOOD,15,251.6,,ONLINE,OFF
TEL-13779,2025-10-24 04:30:00,EQ-1020,40.577868,-122.389077,0.0,1644.3,1644.3,404.1,22422.8,2.4,88.5,74.5,GOOD,15,251.6,,ONLINE,OFF
TEL-13780,2025-10-24 05:00:00,EQ-1020,40.577868,-122.389077,0.0,1644.3,1644.3,404.1,22422.9,2.4,88.5,74.4,GOOD,15,251.6,,ONLINE,OFF
TEL-13781,2025-10-24 05:30:00,EQ-1020,40.577868,-122.389077,0.0,1644.3,1644.3,404.1,22423.0,2.4,88.5,74.3,GOOD,15,251.6,,ONLINE,OFF
TEL-13782,2025-10-24 06:00:00,EQ-1020,40.577868,-122.389077,0.0,1644.3,1644.3,404.1,22423.1,2.4,88.4,74.2,GOOD,15,251.6,,ONLINE,OFF
TEL-13783,2025-10-24 06:30:00,EQ-1020,40.577868,-122.389077,0.0,1644.3,1644.3,404.1,22423.2,2.4,88.4,74.1,GOOD,15,251.6,,ONLINE,OFF
TEL-13784,2025-10-24 07:00:00,EQ-1020,40.581742,-122.384284,33.1,1644.8,1644.8,404.2,22429.1,142.3,86.0,74.0,GOOD,16,253.9,,ONLINE,ON
TEL-13785,2025-10-24 07:30:00,EQ-1020,40.575171,-122.390177,32.3,1645.3,1645.3,404.7,22433.6,107.5,84.2,73.9,GOOD,16,257.2,,ONLINE,ON
TEL-13786,2025-10-24 08:00:00,EQ-1020,40.576127,-122.389622,8.9,1645.8,1645.8,404.9,22439.9,151.0,81.7,73.8,GOOD,16,264.3,,ONLINE,ON
TEL-13787,2025-10-24 08:30:00,EQ-1020,40.578822,-122.38596,5.5,1646.3,1646.3,405.4,22445.9,144.0,79.3,73.7,GOOD,16,267.1,,ONLINE,ON
TEL-13788,2025-10-24 09:00:00,EQ-1020,40.573941,-122.388346,11.0,1646.8,1646.8,405.5,22450.7,115.7,77.4,73.6,GOOD,17,277.6,,ONLINE,ON
TEL-13789,2025-10-24 09:30:00,EQ-1020,40.581755,-122.390068,21.4,1647.3,1647.3,405.6,22454.9,102.0,75.7,73.5,GOOD,18,279.8,,ONLINE,ON
TEL-13790,2025-10-24 10:00:00,EQ-1020,40.577868,-122.389077,0.0,1647.3,1647.3,405.6,22455.0,2.4,75.6,73.4,GOOD,18,279.8,,ONLINE,OFF
TEL-13791,2025-10-24 10:30:00,EQ-1020,40.581963,-122.392996,30.8,1647.8,1647.8,405.7,22462.4,177.4,72.7,73.3,GOOD,18,292.9,,ONLINE,ON
TEL-13792,2025-10-24 11:00:00,EQ-1020,40.577695,-122.387791,18.0,1648.3,1648.3,405.9,22467.4,119.8,70.7,73.2,GOOD,19,299.5,,ONLINE,ON
TEL-13793,2025-10-24 11:30:00,EQ-1020,40.582725,-122.387143,4.5,1648.8,1648.8,406.0,22473.7,152.2,68.2,73.1,GOOD,19,304.4,,ONLINE,ON
TEL-13794,2025-10-24 12:00:00,EQ-1020,40.580627,-122.385823,8.5,1649.3,1649.3,406.1,22477.9,100.8,66.5,73.0,GOOD,19,311.5,,ONLINE,ON
TEL-13795,2025-10-24 12:30:00,EQ-1020,40.573625,-122.38908,3.1,1649.8,1649.8,406.6,22483.7,137.8,64.2,72.9,WARNING,20,314.1,P0087,ONLINE,ON
TEL-13796,2025-10-24 13:00:00,EQ-1020,40.582745,-122.390431,14.7,1650.3,1650.3,406.6,22489.3,135.6,61.9,72.8,GOOD,21,319.5,,ONLINE,ON
TEL-13797,2025-10-24 13:30:00,EQ-1020,40.580706,-122.392563,20.3,1650.8,1650.8,406.8,22496.8,179.5,58.9,72.7,GOOD,21,331.5,,ONLINE,ON
TEL-13798,2025-10-24 14:00:00,EQ-1020,40.576375,-122.385022,7.2,1651.3,1651.3,406.9,22502.8,143.8,56.5,72.6,GOOD,22,339.4,,ONLINE,ON
TEL-13799,2025-10-24 14:30:00,EQ-1020,40.579712,-122.385108,26.5,1651.8,1651.8,407.4,22507.9,122.6,54.5,72.5,GOOD,22,354.4,,ONLINE,ON
TEL-13800,2025-10-24 15:00:00,EQ-1020,40.577868,-122.389077,0.0,1651.8,1651.8,407.4,22508.0,2.4,54.4,72.4,GOOD,22,354.4,,ONLINE,OFF
TEL-13801,2025-10-24 15:30:00,EQ-1020,40.579373,-122.390876,12.6,1652.3,1652.3,407.5,22512.1,98.4,52.8,72.3,WARNING,23,361.7,P0017,ONLINE,ON
TEL-13802,2025-10-24 16:00:00,EQ-1020,40.580981,-122.386778,33.9,1652.8,1652.8,408.0,22517.9,137.8,50.5,72.2,GOOD,24,367.5,,ONLINE,ON
TEL-13803,2025-10-24 16:30:00,EQ-1020,40.576952,-122.391788,32.9,1653.3,1653.3,408.5,22525.1,174.5,47.6,72.1,GOOD,24,379.4,,ONLINE,ON
TEL-13804,2025-10-24 17:00:00,EQ-1020,40.577868,-122.389077,0.0,1653.3,1653.3,408.5,22525.2,2.4,47.6,72.0,GOOD,24,379.4,,ONLINE,OFF
TEL-13805,2025-10-24 17:30:00,EQ-1020,40.582737,-122.393574,9.6,1653.8,1653.8,409.0,22531.4,148.8,45.1,71.9,GOOD,25,393.0,,ONLINE,ON
TEL-13806,2025-10-24 18:00:00,EQ-1020,40.574506,-122.393317,17.9,1654.3,1654.3,409.0,22537.3,141.8,42.7,71.8,GOOD,26,398.7,,ONLINE,ON
TEL-13807,2025-10-24 18:30:00,EQ-1020,40.577715,-122.38687,26.9,1654.8,1654.8,409.1,22543.8,154.3,40.1,71.7,GOOD,27,406.6,,ONLINE,ON
TEL-13808,2025-10-24 19:00:00,EQ-1020,40.577868,-122.389077,0.0,1654.8,1654.8,409.1,22543.9,2.4,40.1,71.6,GOOD,27,406.6,,ONLINE,OFF
TEL-13809,2025-12-16 08:00:00,EQ-1023,37.373755,-121.971522,10.7,2680.7,2680.7,645.2,36105.9,187.9,91.9,91.9,GOOD,1,7.2,,ONLINE,ON
TEL-13810,2025-12-16 08:30:00,EQ-1023,37.376802,-121.966848,10.2,2681.2,2681.2,645.3,36110.8,117.4,89.9,91.8,WARNING,2,12.2,P0420,ONLINE,ON
TEL-13811,2025-12-16 09:00:00,EQ-1023,37.379503,-121.975588,30.8,2681.7,2681.7,645.4,36115.3,108.2,88.1,91.7,WARNING,2,18.8,P0420,ONLINE,ON
TEL-13812,2025-12-16 09:30:00,EQ-1023,37.375882,-121.966617,20.4,2682.2,2682.2,645.9,36120.6,127.0,86.0,91.6,GOOD,3,20.3,,ONLINE,ON
TEL-13813,2025-12-16 10:00:00,EQ-1023,37.377174,-121.973506,22.3,2682.7,2682.7,646.4,36128.2,180.7,83.0,91.5,GOOD,4,29.5,,ONLINE,ON
TEL-13814,2025-12-16 10:30:00,EQ-1023,37.378148,-121.968571,32.8,2683.2,2683.2,646.5,36132.2,97.9,81.3,91.4,GOOD,5,37.9,,ONLINE,ON
TEL-13815,2025-12-16 11:00:00,EQ-1023,37.382952,-121.971222,13.1,2683.7,2683.7,646.6,36138.4,149.0,78.9,91.3,GOOD,6,44.7,,ONLINE,ON
TEL-13816,2025-12-16 11:30:00,EQ-1023,37.379683,-121.965915,28.9,2684.2,2684.2,646.8,36145.8,177.1,75.9,91.2,GOOD,6,56.6,,ONLINE,ON
TEL-13817,2025-12-16 12:00:00,EQ-1023,37.374515,-121.971876,24.8,2684.7,2684.7,647.3,36153.8,191.5,72.7,91.1,GOOD,6,66.9,,ONLINE,ON
TEL-13818,2025-12-16 12:30:00,EQ-1023,37.374587,-121.970705,16.8,2685.2,2685.2,647.8,36158.5,113.5,70.8,91.0,GOOD,7,77.0,,ONLINE,ON
TEL-13819,2025-12-16 13:00:00,EQ-1023,37.381512,-121.966301,16.3,2685.7,2685.7,648.3,36164.4,140.2,68.5,90.9,GOOD,8,85.3,,ONLINE,ON
TEL-13820,2025-12-16 13:30:00,EQ-1023,37.376152,-121.970925,21.7,2686.2,2686.2,648.4,36171.1,160.3,65.8,90.8,GOOD,8,90.8,,ONLINE,ON
TEL-13821,2025-12-16 14:00:00,EQ-1023,37.373442,-121.971339,13.5,2686.7,2686.7,648.5,36177.1,146.2,63.4,90.7,GOOD,8,103.6,,ONLINE,ON
TEL-13822,2025-12-16 14:30:00,EQ-1023,37.378585,-121.970345,16.0,2687.2,2687.2,649.0,36184.3,170.9,60.5,90.6,GOOD,9,107.0,,ONLINE,ON
TEL-13823,2025-12-16 15:00:00,EQ-1023,37.373955,-121.971142,29.0,2687.7,2687.7,649.0,36192.2,189.8,57.4,90.5,GOOD,9,115.5,,ONLINE,ON
TEL-13824,2025-12-16 15:30:00,EQ-1023,37.382888,-121.971622,19.7,2688.2,2688.2,649.1,36198.4,149.8,54.9,90.4,GOOD,10,117.9,,ONLINE,ON
TEL-13825,2025-12-16 16:00:00,EQ-1023,37.376609,-121.972316,16.3,2688.7,2688.7,649.1,36204.0,134.4,52.6,90.3,GOOD,11,122.3,,ONLINE,ON
TEL-13826,2025-12-16 16:30:00,EQ-1023,37.376648,-121.975754,12.8,2689.2,2689.2,649.2,36211.6,181.2,49.6,90.2,WARNING,11,122.7,P0217,ONLINE,ON
TEL-13827,2025-12-16 17:00:00,EQ-1023,37.376708,-121.971147,12.9,2689.7,2689.7,649.3,36216.4,116.2,47.7,90.1,GOOD,11,122.9,,ONLINE,ON
TEL-13828,2025-12-16 17:30:00,EQ-1023,37.377171,-121.975735,14.5,2690.2,2690.2,649.4,36224.2,186.0,44.6,90.0,GOOD,11,124.2,,ONLINE,ON
TEL-13829,2025-12-16 18:00:00,EQ-1023,37.379746,-121.97231,23.0,2690.7,2690.7,649.5,36230.7,158.2,41.9,89.9,WARNING,11,126.2,P0217,OFFLINE,ON
TEL-13830,2025-12-16 18:30:00,EQ-1023,37.381006,-121.969635,15.7,2691.2,2691.2,649.6,36234.9,99.6,40.3,89.8,GOOD,11,140.0,,ONLINE,ON
TEL-13831,2025-12-16 19:00:00,EQ-1023,37.37811,-121.970873,0.0,2691.2,2691.2,649.6,36235.0,2.4,40.2,89.7,GOOD,11,140.0,,ONLINE,OFF
TEL-13832,2025-12-16 19:30:00,EQ-1023,37.37811,-121.970873,0.0,2691.2,2691.2,649.6,36235.1,2.4,40.2,89.6,GOOD,11,140.0,,ONLINE,OFF
TEL-13833,2025-12-16 20:00:00,EQ-1023,37.37811,-121.970873,0.0,2691.2,2691.2,649.6,36235.2,2.4,40.2,89.5,GOOD,11,140.0,,ONLINE,OFF
TEL-13834,2025-12-16 20:30:00,EQ-1023,37.37811,-121.970873,0.0,2691.2,2691.2,649.6,36235.3,2.4,40.1,89.4,GOOD,11,140.0,,ONLINE,OFF
TEL-13835,2025-12-16 21:00:00,EQ-1023,37.37811,-121.970873,0.0,2691.2,2691.2,649.6,36235.4,2.4,40.1,89.3,GOOD,11,140.0,,ONLINE,OFF
TEL-13836,2025-12-16 21:30:00,EQ-1023,37.37811,-121.970873,0.0,2691.2,2691.2,649.6,36235.5,2.4,40.0,89.2,GOOD,11,140.0,,ONLINE,OFF
TEL-13837,2025-12-16 22:00:00,EQ-1023,37.37811,-121.970873,0.0,2691.2,2691.2,649.6,36235.6,2.4,40.0,89.1,GOOD,11,140.0,,ONLINE,OFF
TEL-13838,2025-12-16 22:30:00,EQ-1023,37.37811,-121.970873,0.0,2691.2,2691.2,649.6,36235.7,2.4,40.0,89.0,GOOD,11,140.0,,ONLINE,OFF
TEL-13839,2025-12-16 23:00:00,EQ-1023,37.37811,-121.970873,0.0,2691.2,2691.2,649.6,36235.8,2.4,39.9,88.9,GOOD,11,140.0,,ONLINE,OFF
TEL-13840,2025-12-16 23:30:00,EQ-1023,37.37811,-121.970873,0.0,2691.2,2691.2,649.6,36235.9,2.4,39.9,88.8,WARNING,11,140.0,P0420,ONLINE,OFF
TEL-13841,2025-12-17 00:00:00,EQ-1023,37.37811,-121.970873,0.0,2691.2,2691.2,649.6,36236.0,2.4,39.8,88.7,GOOD,11,140.0,,ONLINE,OFF
TEL-13842,2025-12-17 00:30:00,EQ-1023,37.37811,-121.970873,0.0,2691.2,2691.2,649.6,36236.1,2.4,39.8,88.6,GOOD,11,140.0,,ONLINE,OFF
TEL-13843,2025-12-17 01:00:00,EQ-1023,37.37811,-121.970873,0.0,2691.2,2691.2,649.6,36236.2,2.4,39.8,88.5,GOOD,11,140.0,,OFFLINE,OFF
TEL-13844,2025-12-17 01:30:00,EQ-1023,37.37811,-121.970873,0.0,2691.2,2691.2,649.6,36236.3,2.4,39.7,88.4,WARNING,11,140.0,P0300,ONLINE,OFF
TEL-13845,2025-12-17 02:00:00,EQ-1023,37.37811,-121.970873,0.0,2691.2,2691.2,649.6,36236.4,2.4,39.7,88.3,GOOD,11,140.0,,ONLINE,OFF
TEL-13846,2025-12-17 02:30:00,EQ-1023,37.37811,-121.970873,0.0,2691.2,2691.2,649.6,36236.5,2.4,39.6,88.2,GOOD,11,140.0,,ONLINE,OFF
TEL-13847,2025-12-17 03:00:00,EQ-1023,37.37811,-121.970873,0.0,2691.2,2691.2,649.6,36236.6,2.4,39.6,88.1,GOOD,11,140.0,,ONLINE,OFF
TEL-13848,2025-12-17 03:30:00,EQ-1023,37.37811,-121.970873,0.0,2691.2,2691.2,649.6,36236.7,2.4,39.6,88.0,GOOD,11,140.0,,ONLINE,OFF
TEL-13849,2025-12-17 04:00:00,EQ-1023,37.37811,-121.970873,0.0,2691.2,2691.2,649.6,36236.8,2.4,39.5,87.9,WARNING,11,140.0,P0420,ONLINE,OFF
TEL-13850,2025-12-17 04:30:00,EQ-1023,37.37811,-121.970873,0.0,2691.2,2691.2,649.6,36236.9,2.4,39.5,87.8,GOOD,11,140.0,,ONLINE,OFF
TEL-13851,2025-12-17 05:00:00,EQ-1023,37.37811,-121.970873,0.0,2691.2,2691.2,649.6,36237.0,2.4,39.4,87.7,GOOD,11,140.0,,ONLINE,OFF
TEL-13852,2025-12-17 05:30:00,EQ-1023,37.37811,-121.970873,0.0,2691.2,2691.2,649.6,36237.1,2.4,39.4,87.6,GOOD,11,140.0,,ONLINE,OFF
TEL-13853,2025-12-17 06:00:00,EQ-1023,37.37811,-121.970873,0.0,2691.2,2691.2,649.6,36237.2,2.4,39.4,87.5,WARNING,11,140.0,P0217,ONLINE,OFF
TEL-13854,2025-12-17 06:30:00,EQ-1023,37.37811,-121.970873,0.0,2691.2,2691.2,649.6,36237.3,2.4,39.3,87.4,GOOD,11,140.0,,ONLINE,OFF
TEL-13855,2025-12-17 07:00:00,EQ-1023,37.379709,-121.96748,22.0,2691.7,2691.7,649.7,36242.4,123.4,37.3,87.3,GOOD,12,148.4,,ONLINE,ON
TEL-13856,2025-12-17 07:30:00,EQ-1023,37.377552,-121.969931,18.9,2692.2,2692.2,649.8,36248.8,153.8,34.7,87.2,GOOD,12,160.7,,ONLINE,ON
TEL-13857,2025-12-17 08:00:00,EQ-1023,37.380739,-121.97317,2.6,2692.7,2692.7,649.9,36255.5,160.8,32.0,87.1,GOOD,13,163.6,,ONLINE,ON
TEL-13858,2025-12-17 08:30:00,EQ-1023,37.381421,-121.973795,14.0,2693.2,2693.2,650.0,36260.1,109.7,30.2,87.0,GOOD,14,164.7,,ONLINE,ON
TEL-13859,2025-12-17 09:00:00,EQ-1023,37.374524,-121.971061,24.2,2693.7,2693.7,650.5,36264.6,108.7,28.4,86.9,WARNING,14,172.4,P0300,ONLINE,ON
TEL-13860,2025-12-17 09:30:00,EQ-1023,37.374991,-121.972804,31.0,2694.2,2694.2,650.6,36270.4,138.0,26.1,86.8,GOOD,15,180.3,,ONLINE,ON
TEL-13861,2025-12-17 10:00:00,EQ-1023,37.381894,-121.974619,27.9,2694.7,2694.7,651.1,36276.3,141.1,23.7,86.7,GOOD,16,193.5,,ONLINE,ON
TEL-13862,2025-12-17 10:30:00,EQ-1023,37.382805,-121.969471,19.0,2695.2,2695.2,651.2,36282.8,157.0,21.1,86.6,GOOD,17,197.5,,ONLINE,ON
TEL-13863,2025-12-17 11:00:00,EQ-1023,37.382992,-121.96758,28.1,2695.7,2695.7,651.7,36288.8,143.0,18.7,86.5,GOOD,17,211.1,,ONLINE,ON
TEL-13864,2025-12-17 11:30:00,EQ-1023,37.373866,-121.974639,15.6,2696.2,2696.2,651.7,36294.8,144.2,16.3,86.4,GOOD,18,217.9,,ONLINE,ON
TEL-13865,2025-12-17 12:00:00,EQ-1023,37.375107,-121.969331,10.4,2696.7,2696.7,652.2,36299.6,115.9,14.4,86.3,GOOD,18,225.6,,ONLINE,ON
TEL-13866,2025-12-17 12:30:00,EQ-1023,37.374302,-121.969903,15.6,2697.2,2697.2,652.3,36304.6,120.0,12.4,86.2,GOOD,19,239.9,,ONLINE,ON
TEL-13867,2025-12-17 13:00:00,EQ-1023,37.376705,-121.973412,14.0,2697.7,2697.7,652.4,36309.6,119.0,10.4,86.1,GOOD,19,240.2,,ONLINE,ON
TEL-13868,2025-12-17 13:30:00,EQ-1023,37.377082,-121.966367,16.4,2698.2,2698.2,652.5,36314.5,118.6,8.4,86.0,GOOD,19,244.9,,ONLINE,ON
TEL-13869,2025-12-17 14:00:00,EQ-1023,37.37811,-121.970873,0.0,2698.2,2698.2,652.5,36314.6,2.4,8.4,85.9,GOOD,19,244.9,,ONLINE,OFF
TEL-13870,2025-12-17 14:30:00,EQ-1023,37.381031,-121.973426,20.4,2698.7,2698.7,652.7,36322.2,181.9,5.4,85.8,WARNING,20,245.4,P0300,ONLINE,ON
TEL-13871,2025-12-17 15:00:00,EQ-1023,37.379261,-121.970638,18.1,2699.2,2699.2,652.8,36329.9,184.6,98.0,85.7,WARNING,21,253.4,P0420,OFFLINE,ON
TEL-13872,2025-12-17 15:30:00,EQ-1023,37.381205,-121.966544,14.7,2699.7,2699.7,652.9,36336.1,149.0,95.5,85.6,GOOD,22,268.2,,ONLINE,ON
TEL-13873,2025-12-17 16:00:00,EQ-1023,37.37321,-121.966936,24.8,2700.2,2700.2,653.0,36343.1,168.5,92.7,85.5,GOOD,23,270.9,,ONLINE,ON
TEL-13874,2025-12-17 16:30:00,EQ-1023,37.376374,-121.96934,18.2,2700.7,2700.7,653.2,36350.8,185.8,89.6,85.4,GOOD,23,271.8,,ONLINE,ON
TEL-13875,2025-12-17 17:00:00,EQ-1023,37.381372,-121.974144,9.9,2701.2,2701.2,653.7,36356.2,127.7,87.5,85.3,GOOD,24,275.6,,ONLINE,ON
TEL-13876,2025-12-17 17:30:00,EQ-1023,37.380819,-121.972195,21.8,2701.7,2701.7,653.7,36362.9,161.8,84.8,85.2,GOOD,25,281.0,,ONLINE,ON
TEL-13877,2025-12-17 18:00:00,EQ-1023,37.380474,-121.973177,20.2,2702.2,2702.2,654.2,36370.2,174.2,81.9,85.1,GOOD,25,288.2,,ONLINE,ON
TEL-13878,2025-12-17 18:30:00,EQ-1023,37.378507,-121.972264,34.3,2702.7,2702.7,654.3,36375.3,122.9,79.8,85.0,WARNING,25,297.5,P0562,ONLINE,ON
TEL-13879,2025-12-17 19:00:00,EQ-1023,37.37811,-121.970873,0.0,2702.7,2702.7,654.3,36375.4,2.4,79.8,84.9,GOOD,25,297.5,,ONLINE,OFF
TEL-13880,2025-12-17 19:30:00,EQ-1023,37.37811,-121.970873,0.0,2702.7,2702.7,654.3,36375.5,2.4,79.8,84.8,GOOD,25,297.5,,ONLINE,OFF
TEL-13881,2025-12-17 20:00:00,EQ-1023,37.37811,-121.970873,0.0,2702.7,2702.7,654.3,36375.6,2.4,79.7,84.7,GOOD,25,297.5,,ONLINE,OFF
TEL-13882,2025-12-17 20:30:00,EQ-1023,37.37811,-121.970873,0.0,2702.7,2702.7,654.3,36375.7,2.4,79.7,84.6,GOOD,25,297.5,,ONLINE,OFF
TEL-13883,2025-12-17 21:00:00,EQ-1023,37.37811,-121.970873,0.0,2702.7,2702.7,654.3,36375.8,2.4,79.6,84.5,GOOD,25,297.5,,ONLINE,OFF
TEL-13884,2025-12-17 21:30:00,EQ-1023,37.37811,-121.970873,0.0,2702.7,2702.7,654.3,36375.9,2.4,79.6,84.4,GOOD,25,297.5,,ONLINE,OFF
TEL-13885,2025-12-17 22:00:00,EQ-1023,37.37811,-121.970873,0.0,2702.7,2702.7,654.3,36376.0,2.4,79.6,84.3,GOOD,25,297.5,,ONLINE,OFF
TEL-13886,2025-12-17 22:30:00,EQ-1023,37.37811,-121.970873,0.0,2702.7,2702.7,654.3,36376.1,2.4,79.5,84.2,GOOD,25,297.5,,ONLINE,OFF
TEL-13887,2025-12-17 23:00:00,EQ-1023,37.37811,-121.970873,0.0,2702.7,2702.7,654.3,36376.2,2.4,79.5,84.1,GOOD,25,297.5,,ONLINE,OFF
TEL-13888,2025-12-17 23:30:00,EQ-1023,37.37811,-121.970873,0.0,2702.7,2702.7,654.3,36376.3,2.4,79.4,84.0,GOOD,25,297.5,,ONLINE,OFF
TEL-13889,2025-12-18 00:00:00,EQ-1023,37.37811,-121.970873,0.0,2702.7,2702.7,654.3,36376.4,2.4,79.4,83.9,GOOD,25,297.5,,ONLINE,OFF
TEL-13890,2025-12-18 00:30:00,EQ-1023,37.37811,-121.970873,0.0,2702.7,2702.7,654.3,36376.5,2.4,79.4,83.8,WARNING,25,297.5,P0017,ONLINE,OFF
TEL-13891,2025-12-18 01:00:00,EQ-1023,37.37811,-121.970873,0.0,2702.7,2702.7,654.3,36376.6,2.4,79.3,83.7,GOOD,25,297.5,,OFFLINE,OFF
TEL-13892,2025-12-18 01:30:00,EQ-1023,37.37811,-121.970873,0.0,2702.7,2702.7,654.3,36376.7,2.4,79.3,83.6,GOOD,25,297.5,,ONLINE,OFF
TEL-13893,2025-12-18 02:00:00,EQ-1023,37.37811,-121.970873,0.0,2702.7,2702.7,654.3,36376.8,2.4,79.2,83.5,GOOD,25,297.5,,ONLINE,OFF
TEL-13894,2025-12-18 02:30:00,EQ-1023,37.37811,-121.970873,0.0,2702.7,2702.7,654.3,36376.9,2.4,79.2,83.4,WARNING,25,297.5,P0562,ONLINE,OFF
TEL-13895,2025-12-18 03:00:00,EQ-1023,37.37811,-121.970873,0.0,2702.7,2702.7,654.3,36377.0,2.4,79.2,83.3,GOOD,25,297.5,,ONLINE,OFF
TEL-13896,2025-12-18 03:30:00,EQ-1023,37.37811,-121.970873,0.0,2702.7,2702.7,654.3,36377.1,2.4,79.1,83.2,GOOD,25,297.5,,ONLINE,OFF
TEL-13897,2025-12-18 04:00:00,EQ-1023,37.37811,-121.970873,0.0,2702.7,2702.7,654.3,36377.2,2.4,79.1,83.1,GOOD,25,297.5,,ONLINE,OFF
TEL-13898,2025-12-18 04:30:00,EQ-1023,37.37811,-121.970873,0.0,2702.7,2702.7,654.3,36377.3,2.4,79.0,83.0,GOOD,25,297.5,,ONLINE,OFF
TEL-13899,2025-12-18 05:00:00,EQ-1023,37.37811,-121.970873,0.0,2702.7,2702.7,654.3,36377.4,2.4,79.0,82.9,GOOD,25,297.5,,ONLINE,OFF
TEL-13900,2025-12-18 05:30:00,EQ-1023,37.37811,-121.970873,0.0,2702.7,2702.7,654.3,36377.5,2.4,79.0,82.8,GOOD,25,297.5,,ONLINE,OFF
TEL-13901,2025-12-18 06:00:00,EQ-1023,37.37811,-121.970873,0.0,2702.7,2702.7,654.3,36377.6,2.4,78.9,82.7,GOOD,25,297.5,,ONLINE,OFF
TEL-13902,2025-12-18 06:30:00,EQ-1023,37.37811,-121.970873,0.0,2702.7,2702.7,654.3,36377.7,2.4,78.9,82.6,GOOD,25,297.5,,ONLINE,OFF
TEL-13903,2025-12-18 07:00:00,EQ-1023,37.37427,-121.972945,34.1,2703.2,2703.2,654.5,36382.1,104.9,77.1,82.5,GOOD,26,312.0,,ONLINE,ON
TEL-13904,2025-12-18 07:30:00,EQ-1023,37.381958,-121.973236,4.9,2703.7,2703.7,654.6,36386.4,103.2,75.4,82.4,GOOD,27,321.0,,ONLINE,ON
TEL-13905,2025-12-18 08:00:00,EQ-1023,37.373184,-121.974651,33.2,2704.2,2704.2,654.7,36392.3,141.6,73.0,82.3,GOOD,27,327.9,,ONLINE,ON
TEL-13906,2025-12-18 08:30:00,EQ-1023,37.381681,-121.969226,9.2,2704.7,2704.7,654.7,36398.9,160.6,70.4,82.2,GOOD,27,328.3,,ONLINE,ON
TEL-13907,2025-12-18 09:00:00,EQ-1023,37.378807,-121.969216,12.8,2705.2,2705.2,654.8,36406.3,176.4,67.4,82.1,GOOD,28,341.1,,ONLINE,ON
TEL-13908,2025-12-18 09:30:00,EQ-1023,37.373861,-121.971662,26.0,2705.7,2705.7,654.9,36412.5,149.0,64.9,82.0,GOOD,29,355.5,,ONLINE,ON
TEL-13909,2025-12-18 10:00:00,EQ-1023,37.377068,-121.971508,29.9,2706.2,2706.2,655.0,36420.5,191.8,61.8,81.9,GOOD,29,369.8,,ONLINE,ON
TEL-13910,2025-12-18 10:30:00,EQ-1023,37.378222,-121.97187,16.3,2706.7,2706.7,655.1,36427.5,167.3,59.0,81.8,GOOD,30,371.3,,ONLINE,ON
TEL-13911,2025-12-18 11:00:00,EQ-1023,37.373756,-121.968337,22.4,2707.2,2707.2,655.6,36435.1,184.3,55.9,81.7,GOOD,30,372.8,,ONLINE,ON
TEL-13912,2025-12-18 11:30:00,EQ-1023,37.37599,-121.974912,30.7,2707.7,2707.7,655.7,36440.9,137.3,53.6,81.6,GOOD,30,386.8,,ONLINE,ON
TEL-13913,2025-12-18 12:00:00,EQ-1023,37.382575,-121.97044,11.9,2708.2,2708.2,655.8,36445.8,119.3,51.6,81.5,GOOD,31,395.4,,ONLINE,ON
TEL-13914,2025-12-18 12:30:00,EQ-1023,37.373247,-121.974808,12.9,2708.7,2708.7,655.9,36452.1,149.5,49.1,81.4,GOOD,32,402.7,,ONLINE,ON
TEL-13915,2025-12-18 13:00:00,EQ-1023,37.381676,-121.971185,10.3,2709.2,2709.2,656.4,36457.0,117.4,47.2,81.3,GOOD,33,410.2,,ONLINE,ON
TEL-13916,2025-12-18 13:30:00,EQ-1023,37.381736,-121.975385,29.7,2709.7,2709.7,656.5,36463.6,159.8,44.5,81.2,GOOD,33,411.4,,ONLINE,ON
