Asset_ID,Anomaly_Type,Severity,Description,Timestamp,Recommended_Action
EQX1016,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0300' logged by engine ECM.,2025-01-30 14:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0300' service.
EQX1016,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0300' logged by engine ECM.,2025-01-30 18:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0300' service.
EQX1016,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0562' logged by engine ECM.,2025-01-31 11:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0562' service.
EQX1016,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0300' logged by engine ECM.,2025-02-02 04:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0300' service.
EQX1016,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0562' logged by engine ECM.,2025-02-02 06:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0562' service.
EQX1016,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.6%). Risk of engine air-lock if tank empties.,2025-02-02 16:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1016,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.8%). Risk of engine air-lock if tank empties.,2025-02-02 17:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1016,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.8%). Risk of engine air-lock if tank empties.,2025-02-02 18:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1016,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.8%). Risk of engine air-lock if tank empties.,2025-02-02 19:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1016,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.7%). Risk of engine air-lock if tank empties.,2025-02-02 20:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1016,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.7%). Risk of engine air-lock if tank empties.,2025-02-02 21:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1016,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.7%). Risk of engine air-lock if tank empties.,2025-02-02 22:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1016,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.6%). Risk of engine air-lock if tank empties.,2025-02-02 23:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1016,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.6%). Risk of engine air-lock if tank empties.,2025-02-03 00:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1016,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.6%). Risk of engine air-lock if tank empties.,2025-02-03 01:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1016,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.6%). Risk of engine air-lock if tank empties.,2025-02-03 02:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1016,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.5%). Risk of engine air-lock if tank empties.,2025-02-03 03:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1016,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.5%). Risk of engine air-lock if tank empties.,2025-02-03 04:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1016,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.5%). Risk of engine air-lock if tank empties.,2025-02-03 05:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1016,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.4%). Risk of engine air-lock if tank empties.,2025-02-03 06:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1016,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.4%). Risk of engine air-lock if tank empties.,2025-02-03 07:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1016,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (10.9%). Risk of engine air-lock if tank empties.,2025-02-03 08:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1016,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0300' logged by engine ECM.,2025-02-03 10:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0300' service.
EQX1016,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0420' logged by engine ECM.,2025-02-04 08:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0420' service.
EQX1017,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0300' logged by engine ECM.,2025-03-24 12:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0300' service.
EQX1017,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0562' logged by engine ECM.,2025-03-24 13:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0562' service.
EQX1017,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0562' logged by engine ECM.,2025-03-25 10:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0562' service.
EQX1017,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0562' logged by engine ECM.,2025-03-25 15:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0562' service.
EQX1017,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0017' logged by engine ECM.,2025-03-26 19:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0017' service.
EQX1017,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0017' logged by engine ECM.,2025-03-27 15:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0017' service.
EQX1017,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0300' logged by engine ECM.,2025-03-27 16:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0300' service.
EQX1017,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (13.4%). Risk of engine air-lock if tank empties.,2025-03-28 09:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1017,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (11.5%). Risk of engine air-lock if tank empties.,2025-03-28 10:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1017,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (10.2%). Risk of engine air-lock if tank empties.,2025-03-28 11:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1017,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0017' logged by engine ECM.,2025-03-29 08:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0017' service.
EQX1018,Idle Hours > Engine Hours,MEDIUM,Equipment EQX1018 recorded higher daily idle hours (11.7h) than active engine work hours (2.0h).,2024-12-23,Instruct site operator to shut down ignition during downtime to curb fuel wastage.
EQX1018,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0420' logged by engine ECM.,2025-07-09 18:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0420' service.
EQX1018,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.7%). Risk of engine air-lock if tank empties.,2025-07-12 09:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1018,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.7%). Risk of engine air-lock if tank empties.,2025-07-12 10:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1018,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (11.6%). Risk of engine air-lock if tank empties.,2025-07-12 11:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1019,Idle Hours > Engine Hours,MEDIUM,Equipment EQX1019 recorded higher daily idle hours (9.4h) than active engine work hours (2.3h).,2024-11-20,Instruct site operator to shut down ignition during downtime to curb fuel wastage.
EQX1019,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0420' logged by engine ECM.,2025-01-09 09:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0420' service.
EQX1019,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0420' logged by engine ECM.,2025-01-11 12:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0420' service.
EQX1019,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.2%). Risk of engine air-lock if tank empties.,2025-01-11 16:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1019,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.5%). Risk of engine air-lock if tank empties.,2025-01-11 17:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1019,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.5%). Risk of engine air-lock if tank empties.,2025-01-11 18:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1019,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.5%). Risk of engine air-lock if tank empties.,2025-01-11 19:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1019,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.5%). Risk of engine air-lock if tank empties.,2025-01-11 20:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1019,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.4%). Risk of engine air-lock if tank empties.,2025-01-11 21:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1019,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.4%). Risk of engine air-lock if tank empties.,2025-01-11 22:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1019,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.4%). Risk of engine air-lock if tank empties.,2025-01-11 23:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1019,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.3%). Risk of engine air-lock if tank empties.,2025-01-12 00:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1019,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.3%). Risk of engine air-lock if tank empties.,2025-01-12 01:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1019,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.3%). Risk of engine air-lock if tank empties.,2025-01-12 02:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1019,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.3%). Risk of engine air-lock if tank empties.,2025-01-12 03:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1019,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.2%). Risk of engine air-lock if tank empties.,2025-01-12 04:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1019,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.2%). Risk of engine air-lock if tank empties.,2025-01-12 05:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1019,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.2%). Risk of engine air-lock if tank empties.,2025-01-12 06:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1019,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.1%). Risk of engine air-lock if tank empties.,2025-01-12 07:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1019,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (10.8%). Risk of engine air-lock if tank empties.,2025-01-12 08:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1019,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0562' logged by engine ECM.,2025-01-12 15:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0562' service.
EQX1019,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0300' logged by engine ECM.,2025-01-12 17:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0300' service.
EQX1019,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0420' logged by engine ECM.,2025-01-12 19:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0420' service.
EQX1020,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0017' logged by engine ECM.,2024-08-10 14:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0017' service.
EQX1020,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0300' logged by engine ECM.,2024-08-12 00:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0300' service.
EQX1020,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0562' logged by engine ECM.,2024-08-12 15:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0562' service.
EQX1020,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.0%). Risk of engine air-lock if tank empties.,2024-08-14 08:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1020,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.6%). Risk of engine air-lock if tank empties.,2024-08-14 09:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1020,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (10.7%). Risk of engine air-lock if tank empties.,2024-08-14 10:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1021,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0420' logged by engine ECM.,2024-11-18 11:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0420' service.
EQX1021,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0300' logged by engine ECM.,2024-11-19 17:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0300' service.
EQX1021,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0017' logged by engine ECM.,2024-11-20 09:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0017' service.
EQX1021,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0300' logged by engine ECM.,2024-11-20 11:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0300' service.
EQX1021,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.9%). Risk of engine air-lock if tank empties.,2024-11-21 00:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1021,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.9%). Risk of engine air-lock if tank empties.,2024-11-21 01:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1021,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.9%). Risk of engine air-lock if tank empties.,2024-11-21 02:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1021,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.9%). Risk of engine air-lock if tank empties.,2024-11-21 03:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1021,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.8%). Risk of engine air-lock if tank empties.,2024-11-21 04:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1021,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.8%). Risk of engine air-lock if tank empties.,2024-11-21 05:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1021,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.8%). Risk of engine air-lock if tank empties.,2024-11-21 06:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1021,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.7%). Risk of engine air-lock if tank empties.,2024-11-21 07:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1021,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (13.4%). Risk of engine air-lock if tank empties.,2024-11-21 08:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1021,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.1%). Risk of engine air-lock if tank empties.,2024-11-21 09:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1021,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (10.8%). Risk of engine air-lock if tank empties.,2024-11-21 10:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1021,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0420' logged by engine ECM.,2024-11-22 03:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0420' service.
EQX1022,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.7%). Risk of engine air-lock if tank empties.,2025-03-30 16:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1022,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.6%). Risk of engine air-lock if tank empties.,2025-03-30 17:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1022,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0017' logged by engine ECM.,2025-03-30 18:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0017' service.
EQX1022,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.6%). Risk of engine air-lock if tank empties.,2025-03-30 18:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1022,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.5%). Risk of engine air-lock if tank empties.,2025-03-30 19:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1022,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.5%). Risk of engine air-lock if tank empties.,2025-03-30 20:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1022,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.5%). Risk of engine air-lock if tank empties.,2025-03-30 21:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1022,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.5%). Risk of engine air-lock if tank empties.,2025-03-30 22:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1022,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.4%). Risk of engine air-lock if tank empties.,2025-03-30 23:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1022,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.4%). Risk of engine air-lock if tank empties.,2025-03-31 00:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1022,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.4%). Risk of engine air-lock if tank empties.,2025-03-31 01:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1022,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.3%). Risk of engine air-lock if tank empties.,2025-03-31 02:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1022,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.3%). Risk of engine air-lock if tank empties.,2025-03-31 03:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1022,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.3%). Risk of engine air-lock if tank empties.,2025-03-31 04:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1022,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.3%). Risk of engine air-lock if tank empties.,2025-03-31 05:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1022,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.2%). Risk of engine air-lock if tank empties.,2025-03-31 06:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1022,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.2%). Risk of engine air-lock if tank empties.,2025-03-31 07:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1022,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (10.8%). Risk of engine air-lock if tank empties.,2025-03-31 08:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1022,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0300' logged by engine ECM.,2025-03-31 19:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0300' service.
EQX1023,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0017' logged by engine ECM.,2024-09-30 23:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0017' service.
EQX1023,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0562' logged by engine ECM.,2024-10-02 12:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0562' service.
EQX1023,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0017' logged by engine ECM.,2024-10-02 19:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0017' service.
EQX1023,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.0%). Risk of engine air-lock if tank empties.,2024-10-03 09:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1023,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (11.8%). Risk of engine air-lock if tank empties.,2024-10-03 10:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1023,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0300' logged by engine ECM.,2024-10-03 12:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0300' service.
EQX1023,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0017' logged by engine ECM.,2024-10-03 18:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0017' service.
EQX1023,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0017' logged by engine ECM.,2024-10-03 23:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0017' service.
EQX1024,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0017' logged by engine ECM.,2025-04-30 03:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0017' service.
EQX1024,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0420' logged by engine ECM.,2025-04-30 12:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0420' service.
EQX1024,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0017' logged by engine ECM.,2025-04-30 13:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0017' service.
EQX1024,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0420' logged by engine ECM.,2025-04-30 22:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0420' service.
EQX1024,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0017' logged by engine ECM.,2025-05-02 04:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0017' service.
EQX1024,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.7%). Risk of engine air-lock if tank empties.,2025-05-02 17:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1024,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.6%). Risk of engine air-lock if tank empties.,2025-05-02 18:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1024,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.6%). Risk of engine air-lock if tank empties.,2025-05-02 19:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1024,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.6%). Risk of engine air-lock if tank empties.,2025-05-02 20:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1024,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.6%). Risk of engine air-lock if tank empties.,2025-05-02 21:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1024,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.5%). Risk of engine air-lock if tank empties.,2025-05-02 22:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1024,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.5%). Risk of engine air-lock if tank empties.,2025-05-02 23:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1024,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.5%). Risk of engine air-lock if tank empties.,2025-05-03 00:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1024,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.4%). Risk of engine air-lock if tank empties.,2025-05-03 01:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1024,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.4%). Risk of engine air-lock if tank empties.,2025-05-03 02:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1024,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.4%). Risk of engine air-lock if tank empties.,2025-05-03 03:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1024,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.4%). Risk of engine air-lock if tank empties.,2025-05-03 04:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1024,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.3%). Risk of engine air-lock if tank empties.,2025-05-03 05:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1024,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.3%). Risk of engine air-lock if tank empties.,2025-05-03 06:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1024,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.3%). Risk of engine air-lock if tank empties.,2025-05-03 07:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1024,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.0%). Risk of engine air-lock if tank empties.,2025-05-03 08:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1024,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0300' logged by engine ECM.,2025-05-03 14:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0300' service.
EQX1024,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0562' logged by engine ECM.,2025-05-04 12:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0562' service.
EQX1025,Idle Hours > Engine Hours,MEDIUM,Equipment EQX1025 recorded higher daily idle hours (11.3h) than active engine work hours (1.0h).,2024-11-24,Instruct site operator to shut down ignition during downtime to curb fuel wastage.
EQX1025,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0420' logged by engine ECM.,2024-08-10 21:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0420' service.
EQX1025,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0420' logged by engine ECM.,2024-08-11 17:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0420' service.
EQX1025,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0300' logged by engine ECM.,2024-08-13 01:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0300' service.
EQX1025,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0300' logged by engine ECM.,2024-08-13 16:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0300' service.
EQX1025,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0017' logged by engine ECM.,2024-08-13 17:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0017' service.
EQX1025,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.4%). Risk of engine air-lock if tank empties.,2024-08-13 17:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1025,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.4%). Risk of engine air-lock if tank empties.,2024-08-13 18:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1025,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.4%). Risk of engine air-lock if tank empties.,2024-08-13 19:00:00,Schedule mobile fuel tender dispatch to job site.
